,Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,RelStatus,amountSpent,numOfPurchases,numOfMinorsHome,prvAcceptedCampaigns,dateCust,dateCustYear,custAge
1747,1946,Master,66835.0,21,2,0,0,Coupled,1033,24,0,0,2013-09-28,2013,67
1748,1969,Graduation,69901.0,95,5,0,0,Single,882,23,1,0,2013-05-29,2013,44
1749,1949,PhD,80360.0,56,2,0,0,Coupled,2231,15,0,3,2013-03-03,2013,64
1750,1961,PhD,63342.0,48,6,0,1,Coupled,1101,19,1,1,2012-10-16,2012,51
1751,1974,Graduation,44989.0,26,6,0,0,Coupled,369,16,1,0,2012-09-12,2012,38
1752,1980,2n Cycle,31859.0,3,7,0,0,Single,48,5,1,0,2014-02-27,2014,34
1753,1949,PhD,51569.0,39,8,0,1,Single,467,19,1,1,2013-02-12,2013,64
1754,1971,Graduation,30372.0,33,7,0,0,Single,44,8,2,0,2012-12-25,2012,41
1755,1979,Basic,16014.0,42,3,0,0,Single,38,10,2,0,2013-03-17,2013,34
1756,1968,Graduation,41120.0,80,6,0,0,Coupled,81,9,2,0,2013-11-06,2013,45
1757,1971,Master,39763.0,9,9,0,1,Single,167,10,1,0,2013-08-04,2013,42
1758,1955,PhD,38725.0,52,4,0,0,Coupled,45,7,2,0,2014-05-10,2014,59
1759,1972,Graduation,77981.0,78,5,0,0,Coupled,664,21,1,0,2013-05-26,2013,41
1760,1964,2n Cycle,62905.0,68,4,0,0,Coupled,622,20,1,0,2013-09-10,2013,49
1761,1979,2n Cycle,13533.0,45,7,0,0,Single,48,7,1,0,2013-03-10,2013,34
1762,1975,Graduation,59481.0,47,2,0,0,Coupled,461,16,1,0,2013-10-23,2013,38
1763,1977,Graduation,72117.0,34,5,0,0,Coupled,1073,26,1,0,2013-08-20,2013,36
1764,1986,2n Cycle,21955.0,81,6,0,0,Coupled,55,8,1,0,2013-09-07,2013,27
1765,1956,Graduation,67131.0,72,6,0,0,Coupled,976,26,1,0,2013-03-26,2013,57
1766,1980,PhD,36802.0,23,5,0,0,Single,20,5,1,0,2014-06-16,2014,34
1767,1982,Graduation,71853.0,29,1,0,0,Coupled,1149,17,0,0,2013-05-08,2013,31
1768,1961,Basic,28249.0,80,6,0,0,Coupled,43,6,0,0,2014-06-15,2014,53
1769,1975,Master,47808.0,30,7,0,0,Coupled,224,10,1,1,2013-10-20,2013,38
1770,1974,PhD,25509.0,15,9,0,1,Single,101,9,1,0,2012-09-18,2012,38
1771,1946,PhD,51012.0,86,6,0,0,Coupled,209,10,0,0,2013-04-18,2013,67
1772,1985,Graduation,70596.0,68,2,0,0,Single,968,21,0,0,2012-10-05,2012,27
1773,1952,PhD,85431.0,54,0,0,0,Coupled,1165,17,0,0,2013-06-08,2013,61
1774,1967,Graduation,42664.0,44,6,0,0,Coupled,24,5,1,0,2014-03-18,2014,47
1775,1955,Graduation,42586.0,7,8,0,1,Coupled,252,16,2,0,2012-10-29,2012,57
1776,1985,Graduation,29760.0,87,8,0,0,Single,165,12,1,0,2012-08-29,2012,27
1777,1977,PhD,28973.0,59,8,0,0,Coupled,269,13,0,0,2012-10-13,2012,35
1778,1973,PhD,39435.0,16,7,0,0,Coupled,102,7,1,0,2013-08-06,2013,40
1779,1984,2n Cycle,65370.0,1,1,0,0,Coupled,461,19,0,0,2013-08-01,2013,29
1780,1979,Basic,20194.0,64,6,0,0,Single,47,7,1,0,2012-12-17,2012,33
1781,1976,PhD,42473.0,72,5,0,0,Single,144,10,2,0,2014-02-17,2014,38
1782,1968,Graduation,64590.0,98,6,0,0,Coupled,1338,24,0,0,2012-10-14,2012,44
1783,1959,Graduation,71232.0,91,7,0,0,Coupled,917,25,1,0,2013-11-28,2013,54
1784,1971,Graduation,34600.0,8,8,0,1,Coupled,318,17,2,0,2013-01-01,2013,42
1785,1967,Graduation,46904.0,20,8,0,0,Single,253,14,2,0,2012-11-03,2012,45
1786,1973,Graduation,49094.0,6,6,0,0,Coupled,502,20,1,0,2012-09-21,2012,39
1787,1983,Graduation,36075.0,54,6,0,0,Coupled,119,7,1,0,2013-12-09,2013,30
1788,1979,2n Cycle,60839.0,72,8,0,0,Coupled,1250,29,2,0,2012-08-28,2012,33
1789,1979,Graduation,77298.0,46,3,0,0,Coupled,969,24,1,0,2013-11-02,2013,34
1790,1950,Graduation,34026.0,11,5,0,0,Coupled,76,9,2,0,2013-08-05,2013,63
1791,1963,PhD,48918.0,21,4,0,0,Single,62,7,2,0,2014-04-12,2014,51
1792,1962,2n Cycle,82122.0,89,1,0,0,Coupled,1382,26,0,1,2013-08-15,2013,51
1793,1976,Graduation,37697.0,82,6,0,0,Single,84,7,1,0,2014-02-07,2014,38
1794,1952,Graduation,34074.0,69,6,0,0,Coupled,255,14,2,1,2013-07-13,2013,61
1795,1960,Master,28520.0,55,6,0,0,Coupled,43,5,2,0,2013-06-14,2013,53
1796,1955,Graduation,62535.0,13,3,0,0,Single,398,14,1,0,2013-10-03,2013,58
1797,1977,Master,36273.0,80,6,0,0,Single,76,8,1,0,2014-04-16,2014,37
1798,1964,Graduation,63404.0,97,4,0,0,Coupled,902,15,2,1,2014-06-06,2014,50
1799,1981,2n Cycle,75774.0,27,4,0,0,Coupled,823,21,1,0,2014-05-02,2014,33
1800,1976,Graduation,78416.0,99,3,0,0,Coupled,1179,26,1,0,2014-06-27,2014,38
1801,1974,Graduation,75702.0,87,6,0,0,Coupled,1921,29,1,1,2012-10-14,2012,38
1802,1951,Master,59385.0,85,5,0,0,Coupled,185,10,2,0,2013-04-28,2013,62
1803,1966,Graduation,37070.0,30,7,0,1,Single,433,23,2,0,2013-03-20,2013,47
1804,1951,Graduation,44689.0,82,7,0,0,Coupled,34,6,2,1,2014-01-10,2014,63
1805,1958,Graduation,53977.0,21,5,0,0,Coupled,907,27,1,0,2013-06-08,2013,55
1806,1966,PhD,7144.0,92,0,0,0,Single,416,25,2,0,2013-12-07,2013,47
1807,1964,Graduation,18701.0,95,5,0,0,Single,44,10,2,0,2013-06-04,2013,49
1808,1956,Graduation,90369.0,2,1,0,1,Coupled,1588,17,0,0,2014-04-28,2014,58
1809,1974,PhD,63159.0,74,3,0,0,Single,1797,17,0,1,2012-11-05,2012,38
1810,1966,Graduation,37758.0,49,8,0,0,Coupled,40,6,2,0,2012-10-04,2012,46
1811,1963,PhD,46757.0,71,9,0,0,Single,1143,21,1,0,2012-11-16,2012,49
1812,1969,Master,79734.0,72,1,0,0,Coupled,914,14,0,1,2014-06-28,2014,45
1813,1992,Graduation,63207.0,68,7,0,0,Coupled,1502,12,0,1,2013-01-20,2013,21
1814,1954,Graduation,72071.0,4,2,0,0,Single,1338,20,1,0,2013-02-14,2013,59
1815,1983,PhD,21840.0,80,9,0,0,Coupled,27,5,1,0,2013-07-21,2013,30
1816,1982,2n Cycle,58582.0,15,5,0,0,Coupled,763,22,1,1,2013-09-28,2013,31
1817,1951,Graduation,72282.0,70,7,0,1,Single,1331,22,0,0,2013-07-19,2013,62
1818,1956,Graduation,50387.0,91,5,0,0,Coupled,525,19,2,0,2013-08-31,2013,57
1819,1961,PhD,32583.0,10,7,0,0,Coupled,9,4,2,0,2014-06-15,2014,53
1820,1962,Graduation,62568.0,99,4,0,0,Coupled,953,16,1,1,2014-04-07,2014,52
1821,1971,Master,44635.0,25,7,0,0,Single,68,7,2,0,2013-10-11,2013,42
1822,1971,Master,33316.0,34,6,0,0,Single,131,10,2,0,2013-10-04,2013,42
1823,1968,Graduation,63967.0,57,2,0,0,Coupled,882,23,1,0,2013-08-09,2013,45
1824,1978,2n Cycle,52513.0,84,7,0,0,Coupled,1149,25,0,0,2012-09-04,2012,34
1825,1969,Graduation,25293.0,51,8,0,0,Coupled,37,5,1,0,2013-09-15,2013,44
1826,1965,PhD,54111.0,97,5,0,0,Single,388,15,1,0,2013-08-25,2013,48
1827,1986,Graduation,78394.0,13,2,0,1,Coupled,1428,16,0,0,2013-02-15,2013,27
1828,1958,Master,80739.0,92,1,0,0,Coupled,1633,24,0,0,2013-05-23,2013,55
1829,1975,Master,22669.0,30,9,0,1,Coupled,173,10,1,0,2013-05-22,2013,38
1830,1987,Graduation,29236.0,30,9,0,0,Single,99,9,1,0,2013-10-08,2013,26
1831,1959,Graduation,44911.0,11,7,0,0,Coupled,215,12,1,0,2013-03-15,2013,54
1832,1962,PhD,54693.0,72,6,0,0,Coupled,929,31,1,0,2013-02-17,2013,51
1833,1974,Graduation,48186.0,39,7,0,0,Coupled,219,12,1,0,2014-03-20,2014,40
1834,1977,Graduation,54809.0,0,4,0,1,Coupled,174,12,2,0,2013-09-11,2013,36
1835,1978,Graduation,41580.0,15,5,0,0,Coupled,92,9,2,0,2012-12-10,2012,34
1836,1970,PhD,80336.0,12,1,0,0,Coupled,1052,25,0,0,2013-09-09,2013,43
1837,1957,Graduation,47743.0,56,6,0,0,Coupled,275,14,1,1,2013-03-22,2013,56
1838,1955,2n Cycle,62972.0,39,6,0,0,Coupled,587,16,1,0,2012-08-03,2012,57
1839,1954,PhD,57333.0,55,6,0,1,Single,1662,33,1,0,2012-09-22,2012,58
1840,1982,PhD,32313.0,60,9,0,0,Coupled,159,11,1,0,2013-02-11,2013,31
1841,1953,Master,84953.0,73,2,0,1,Single,1024,18,0,3,2013-06-03,2013,60
1842,1968,Master,27071.0,90,6,0,0,Single,35,7,1,0,2014-04-23,2014,46
1843,1957,Master,68148.0,86,2,0,0,Coupled,1042,15,0,0,2013-08-31,2013,56
1844,1965,Master,65735.0,37,7,0,0,Coupled,395,19,2,0,2013-12-07,2013,48
1845,1975,PhD,86836.0,7,5,0,1,Coupled,557,23,0,3,2012-09-12,2012,37
1846,1963,PhD,4023.0,29,19,0,0,Coupled,9,15,2,0,2014-06-23,2014,51
1847,1990,Graduation,30093.0,19,7,0,0,Coupled,69,6,0,0,2013-07-08,2013,23
1848,1966,PhD,57705.0,14,6,0,0,Coupled,486,18,1,0,2014-01-11,2014,48
1849,1988,Graduation,25008.0,72,8,0,0,Single,34,6,1,0,2014-02-02,2014,26
1850,1995,2n Cycle,83257.0,56,6,1,1,Single,1365,28,0,2,2012-09-18,2012,17
1851,1975,Graduation,22280.0,85,8,0,0,Coupled,13,4,1,0,2013-05-19,2013,38
1852,1978,PhD,72159.0,62,2,0,0,Coupled,1401,21,0,0,2012-10-29,2012,34
1853,1961,Graduation,64260.0,1,3,0,1,Coupled,1574,14,0,0,2013-01-11,2013,52
1854,1984,PhD,82733.0,28,4,0,1,Single,1323,20,0,0,2013-09-10,2013,29
1855,1971,Master,74290.0,70,6,0,0,Single,1217,32,1,2,2013-08-12,2013,42
1856,1951,Master,58217.0,84,6,0,0,Single,103,7,3,0,2012-11-17,2012,61
1857,1976,Master,21024.0,89,7,0,0,Coupled,84,7,0,0,2013-07-04,2013,37
1858,1972,PhD,70116.0,73,1,0,0,Coupled,1536,23,0,0,2013-01-26,2013,41
1859,1985,Graduation,54006.0,42,7,0,0,Coupled,581,18,1,0,2012-09-18,2012,27
1860,1966,PhD,69063.0,16,3,0,0,Coupled,928,14,1,0,2012-11-07,2012,46
1861,1975,2n Cycle,11448.0,16,6,0,0,Single,14,4,0,0,2013-12-15,2013,38
1862,1979,Graduation,61825.0,56,4,0,0,Single,424,15,1,0,2013-08-07,2013,34
1863,1971,Graduation,70886.0,65,2,0,0,Coupled,960,14,1,0,2013-10-14,2013,42
1864,1982,Graduation,69109.0,10,4,0,1,Coupled,1555,20,0,1,2012-11-09,2012,30
1865,1973,Graduation,60208.0,13,7,0,1,Single,656,29,2,1,2012-10-07,2012,39
1866,1968,Master,32889.0,78,5,0,0,Coupled,55,9,2,0,2013-09-06,2013,45
1867,1984,Graduation,34738.0,51,6,0,0,Single,20,5,1,0,2014-05-11,2014,30
1868,1971,Master,30538.0,27,10,0,0,Coupled,367,17,1,0,2012-10-01,2012,41
1869,1977,2n Cycle,82326.0,30,2,0,1,Coupled,2257,22,0,3,2014-03-10,2014,37
1870,1967,PhD,26642.0,71,6,0,0,Single,42,7,1,0,2014-03-01,2014,47
1871,1964,Graduation,69932.0,97,4,0,0,Single,1049,26,1,0,2013-06-12,2013,49
1872,1972,Graduation,44503.0,83,6,0,0,Single,48,7,2,0,2014-04-16,2014,42
1873,1948,PhD,60200.0,3,6,0,0,Single,685,25,1,0,2013-01-02,2013,65
1874,1952,Graduation,49638.0,71,2,0,0,Single,39,5,1,0,2014-04-19,2014,62
1875,1987,2n Cycle,23830.0,3,7,0,0,Single,43,5,0,0,2014-02-07,2014,27
1876,1959,Master,33051.0,15,9,0,1,Single,835,21,0,0,2012-08-16,2012,53
1877,1958,Graduation,72905.0,52,1,0,0,Coupled,1515,20,0,1,2014-01-21,2014,56
1878,1951,PhD,69702.0,8,4,0,0,Coupled,1039,26,1,0,2013-02-19,2013,62
1879,1975,Graduation,70300.0,89,8,0,0,Single,1596,26,1,0,2013-07-15,2013,38
1880,1984,PhD,70643.0,66,6,0,1,Coupled,1828,18,0,0,2012-10-15,2012,28
1881,1969,PhD,30396.0,22,7,0,1,Coupled,34,6,1,1,2014-04-30,2014,45
1882,1968,PhD,50616.0,56,7,0,0,Single,149,10,1,0,2014-04-18,2014,46
1883,1969,Master,62772.0,74,2,0,0,Single,946,23,1,1,2013-05-19,2013,44
1884,1985,PhD,30298.0,48,3,0,0,Single,28,6,0,0,2014-05-19,2014,29
1885,1984,Graduation,52413.0,67,7,0,0,Single,450,17,1,0,2012-11-03,2012,28
1886,1957,PhD,44155.0,24,4,0,0,Coupled,46,5,2,0,2014-01-19,2014,57
1887,1971,PhD,86979.0,67,2,0,1,Single,1702,16,0,1,2013-11-07,2013,42
1888,1975,Graduation,76532.0,38,5,0,0,Coupled,820,25,2,0,2013-09-09,2013,38
1889,1982,Graduation,42081.0,86,6,0,0,Coupled,382,15,1,1,2013-02-26,2013,31
1890,1988,PhD,67546.0,90,3,0,0,Coupled,2126,20,0,0,2012-08-31,2012,24
1891,1989,Master,88420.0,87,1,0,0,Coupled,2069,20,0,3,2014-05-02,2014,25
1892,1985,Graduation,31158.0,62,8,0,0,Coupled,72,7,1,0,2013-01-27,2013,28
1893,1968,Graduation,61671.0,23,8,0,0,Single,732,28,1,2,2014-06-03,2014,46
1894,1974,Graduation,69719.0,99,1,0,0,Single,801,11,0,0,2014-05-26,2014,40
1895,1949,Graduation,49160.0,29,6,0,0,Single,236,12,1,0,2013-10-20,2013,64
1896,1978,Basic,24882.0,52,6,0,0,Coupled,80,5,1,1,2012-09-09,2012,34
1897,1954,PhD,90933.0,90,1,0,0,Single,1685,15,0,1,2014-03-31,2014,60
1898,1945,PhD,113734.0,9,1,0,0,Single,277,27,0,0,2014-05-28,2014,69
1899,1950,PhD,59292.0,71,3,0,0,Coupled,507,18,1,0,2013-06-13,2013,63
1900,1964,PhD,45759.0,13,7,0,0,Coupled,68,7,2,0,2013-02-23,2013,49
1901,1983,Graduation,22148.0,16,7,0,0,Single,49,5,0,0,2014-04-13,2014,31
1902,1987,Master,73395.0,94,2,0,0,Coupled,397,15,0,0,2014-03-18,2014,27
1903,1971,Graduation,29819.0,77,6,0,0,Single,39,9,1,0,2013-10-24,2013,42
1904,1968,Graduation,45688.0,20,4,0,0,Coupled,306,14,1,1,2014-01-25,2014,46
1905,1954,Graduation,62820.0,51,1,0,0,Coupled,976,14,0,0,2013-05-11,2013,59
1906,1971,PhD,60491.0,81,5,0,0,Coupled,1028,28,1,0,2013-09-06,2013,42
1907,1986,Graduation,33235.0,71,7,0,0,Coupled,70,7,1,0,2014-02-05,2014,28
1908,1959,Graduation,35701.0,36,6,0,0,Coupled,46,5,0,0,2013-03-19,2013,54
1909,1980,Master,31535.0,95,7,0,0,Coupled,51,5,1,1,2013-09-26,2013,33
1910,1960,2n Cycle,92556.0,32,0,0,0,Coupled,1263,21,0,0,2014-04-20,2014,54
1911,1970,Graduation,67384.0,32,5,0,0,Single,1490,22,1,1,2012-11-10,2012,42
1912,1971,Master,80573.0,85,2,0,0,Coupled,1564,24,0,0,2012-10-14,2012,41
1913,1967,Graduation,77870.0,93,8,0,1,Coupled,1815,18,1,2,2012-08-22,2012,45
1914,1963,PhD,52278.0,24,8,0,0,Single,1198,31,1,0,2013-01-25,2013,50
1915,1968,Graduation,57107.0,44,8,0,1,Single,416,23,1,2,2012-08-24,2012,44
1916,1990,Graduation,18929.0,15,6,0,0,Coupled,85,6,0,0,2013-02-16,2013,23
1917,1981,PhD,36038.0,82,6,0,0,Single,47,8,1,0,2013-05-31,2013,32
1918,1976,Graduation,20180.0,27,7,0,0,Single,137,8,0,0,2013-02-20,2013,37
1919,1965,PhD,34230.0,72,7,0,0,Coupled,21,4,2,0,2012-12-26,2012,47
1920,1977,2n Cycle,31878.0,7,3,0,0,Single,70,6,1,0,2014-06-22,2014,37
1921,1972,2n Cycle,70932.0,57,3,0,0,Coupled,909,22,1,0,2014-01-19,2014,42
1922,1956,Graduation,91249.0,84,4,0,1,Single,1676,22,0,4,2012-10-20,2012,56
1923,1943,Master,77598.0,53,3,0,0,Single,1735,26,0,1,2013-10-01,2013,70
1924,1959,Graduation,80982.0,48,5,1,0,Single,1191,30,2,0,2013-01-08,2013,54
1925,1977,Master,22701.0,2,5,0,0,Coupled,24,5,1,0,2013-09-05,2013,36
1926,1969,PhD,55212.0,65,8,0,0,Coupled,1182,20,1,2,2012-11-23,2012,43
1927,1970,Graduation,70617.0,45,2,0,0,Coupled,1280,14,0,0,2013-06-23,2013,43
1928,1957,Graduation,64849.0,42,5,0,1,Single,1336,19,0,0,2012-11-13,2012,55
1929,1965,Master,62694.0,29,7,0,0,Coupled,749,24,2,0,2013-06-17,2013,48
1930,1974,PhD,61917.0,83,5,0,0,Coupled,91,7,2,0,2013-11-20,2013,39
1931,1947,PhD,67472.0,93,3,0,0,Coupled,414,15,1,0,2013-09-28,2013,66
1932,1982,Master,21059.0,40,6,0,0,Coupled,44,9,1,0,2014-01-07,2014,32
1933,1968,Master,29543.0,47,7,0,0,Coupled,63,8,2,0,2014-04-01,2014,46
1934,1951,Graduation,75903.0,50,3,0,0,Coupled,901,23,1,0,2013-04-08,2013,62
1935,1975,2n Cycle,34984.0,40,7,0,0,Coupled,38,6,2,0,2012-09-06,2012,37
1936,1956,PhD,54998.0,3,4,0,1,Single,455,20,1,0,2013-03-10,2013,57
1937,1949,PhD,54356.0,62,8,0,1,Single,775,24,1,0,2012-11-19,2012,63
1938,1959,Master,34242.0,25,5,0,0,Coupled,15,4,1,0,2014-03-23,2014,55
1939,1973,Graduation,25410.0,48,4,0,0,Coupled,38,6,1,0,2013-08-31,2013,40
1940,1984,PhD,73356.0,56,2,0,1,Coupled,1512,22,0,3,2014-02-06,2014,30
1941,1950,Graduation,28320.0,68,8,0,0,Coupled,43,5,1,0,2013-01-14,2013,63
1942,1977,Graduation,23763.0,64,7,0,0,Single,42,5,1,0,2012-08-07,2012,35
1943,1984,Graduation,72570.0,67,1,0,0,Coupled,1089,23,0,0,2014-04-25,2014,30
1944,1976,Master,34529.0,94,7,0,0,Coupled,162,9,1,0,2012-09-14,2012,36
1945,1951,Graduation,70792.0,82,3,0,0,Single,1272,19,0,0,2013-02-06,2013,62
1946,1982,Graduation,63211.0,3,2,0,1,Coupled,1173,20,0,0,2012-11-02,2012,30
1947,1974,Master,83891.0,24,1,0,0,Coupled,816,22,1,0,2014-06-20,2014,40
1948,1968,Graduation,36065.0,54,8,0,0,Single,74,9,2,0,2013-03-31,2013,45
1949,1954,Graduation,39898.0,20,7,0,0,Coupled,134,9,1,0,2013-02-12,2013,59
1950,1940,PhD,51141.0,96,5,0,0,Single,157,9,0,0,2013-07-08,2013,73
1951,1976,Graduation,56939.0,19,3,0,0,Coupled,561,18,1,0,2013-09-18,2013,37
1952,1951,Graduation,80872.0,60,1,0,0,Single,1336,19,0,0,2014-05-12,2014,63
1953,1976,PhD,72335.0,2,8,0,1,Coupled,2092,23,0,0,2012-08-13,2012,36
1954,1964,PhD,61798.0,13,4,0,0,Single,463,16,0,0,2013-11-23,2013,49
1955,1950,PhD,76842.0,37,0,0,0,Single,1130,17,0,0,2014-05-03,2014,64
1956,1976,Graduation,29478.0,59,6,0,0,Coupled,20,5,1,0,2014-01-17,2014,38
1957,1956,Graduation,46998.0,55,7,0,0,Single,377,18,1,1,2012-10-22,2012,56
1958,1990,Graduation,96843.0,60,2,0,1,Single,1544,28,0,1,2013-04-23,2013,23
1959,1950,PhD,56551.0,48,4,0,0,Single,138,10,2,0,2014-05-07,2014,64
1960,1965,Master,70053.0,38,5,0,0,Coupled,1012,26,1,0,2013-07-03,2013,48
1961,1962,PhD,71670.0,8,6,0,1,Single,1766,15,0,3,2013-07-09,2013,51
1962,1978,Graduation,44359.0,19,3,0,0,Coupled,45,9,2,0,2014-06-17,2014,36
1963,1952,Graduation,40887.0,32,9,0,1,Single,161,10,2,0,2013-05-06,2013,61
1964,1966,Graduation,48877.0,27,7,0,0,Single,144,8,1,0,2014-01-05,2014,48
1965,1947,Graduation,74485.0,58,3,0,0,Coupled,1734,26,0,0,2013-08-24,2013,66
1966,1972,Graduation,64474.0,59,5,0,0,Coupled,823,22,1,0,2013-10-22,2013,41
1967,1963,Graduation,77226.0,29,3,0,0,Coupled,1138,28,1,0,2014-02-28,2014,51
1968,1949,Graduation,72643.0,60,2,0,1,Single,1429,21,0,1,2013-02-27,2013,64
1969,1978,Master,85738.0,41,1,0,0,Coupled,1371,21,0,2,2014-01-23,2014,36
1970,1966,Graduation,55686.0,27,4,0,0,Single,982,16,1,1,2013-02-14,2013,47
1971,1983,Graduation,39062.0,28,4,0,0,Single,44,5,1,1,2014-03-25,2014,31
1972,1971,Graduation,34600.0,8,8,0,1,Coupled,318,17,2,0,2013-01-01,2013,42
1973,1975,Graduation,40794.0,18,7,0,0,Coupled,434,16,1,0,2013-04-07,2013,38
1974,1971,2n Cycle,54690.0,76,3,0,0,Coupled,198,12,2,0,2013-11-07,2013,42
1975,1969,Graduation,4428.0,0,1,0,0,Coupled,359,25,1,0,2013-10-05,2013,44
1976,1963,2n Cycle,32632.0,32,5,0,0,Coupled,576,18,0,0,2012-08-02,2012,49
1977,1968,PhD,38236.0,2,7,0,0,Single,88,11,2,0,2013-09-20,2013,45
1978,1979,Graduation,36781.0,16,8,0,1,Coupled,63,6,1,0,2014-04-10,2014,35
1979,1984,Master,31385.0,56,8,0,1,Single,27,4,1,1,2012-12-05,2012,28
1980,1984,Graduation,24570.0,97,9,0,0,Coupled,193,11,1,0,2013-02-27,2013,29
1981,1974,PhD,25509.0,15,9,0,1,Single,101,9,1,0,2012-09-18,2012,38
1982,1951,Graduation,94642.0,35,1,0,0,Coupled,2211,21,0,2,2014-02-12,2014,63
1983,1962,Master,58646.0,3,4,0,0,Coupled,140,8,1,0,2013-06-10,2013,51
1984,1975,Graduation,53201.0,49,7,0,0,Single,415,22,2,0,2013-02-12,2013,38
1985,1957,Graduation,21994.0,4,5,0,0,Coupled,22,4,1,0,2012-12-24,2012,55
1986,1978,Graduation,57113.0,45,7,0,0,Coupled,263,16,2,0,2013-02-06,2013,35
1987,1991,Graduation,51373.0,37,4,0,0,Coupled,393,12,0,0,2013-06-22,2013,22
1988,1986,Graduation,23477.0,39,8,0,0,Coupled,147,10,1,0,2013-10-21,2013,27
1989,1956,Graduation,58116.0,38,2,0,0,Coupled,443,16,1,0,2014-04-13,2014,58
1990,1963,PhD,72968.0,8,3,0,1,Single,1958,19,0,1,2013-12-16,2013,50
1991,1971,Master,39791.0,89,7,0,0,Coupled,174,10,1,0,2013-03-28,2013,42
1992,1947,Master,91712.0,47,3,0,1,Single,2217,27,0,1,2013-10-17,2013,66
1993,1958,Graduation,94472.0,75,5,0,0,Single,1691,16,1,2,2014-04-03,2014,56
1994,1960,Graduation,13672.0,86,8,0,0,Coupled,25,6,2,0,2013-04-17,2013,53
1995,1980,2n Cycle,96547.0,4,2,0,1,Coupled,809,21,0,3,2014-05-23,2014,34
1996,1975,Graduation,79205.0,73,4,0,1,Coupled,895,16,0,1,2012-08-29,2012,37
1997,1975,PhD,56559.0,46,4,0,0,Coupled,484,18,1,0,2012-12-25,2012,37
1998,1973,PhD,32644.0,38,8,0,0,Coupled,413,18,1,1,2013-01-16,2013,40
1999,1980,2n Cycle,67506.0,73,3,0,0,Single,331,12,1,0,2014-01-02,2014,34
2000,1970,Graduation,24206.0,66,6,0,0,Single,25,5,1,0,2013-03-08,2013,43
2001,1967,PhD,28420.0,36,6,0,0,Single,13,4,1,0,2013-12-24,2013,46
2002,1970,Graduation,22979.0,29,8,0,1,Coupled,115,10,1,0,2012-09-06,2012,42
2003,1966,Graduation,33279.0,29,3,0,0,Single,16,4,0,0,2014-06-12,2014,48
2004,1972,Master,46423.0,6,7,0,0,Single,92,9,2,0,2013-09-18,2013,41
2005,1977,Graduation,30368.0,97,8,0,0,Coupled,52,7,1,0,2013-11-07,2013,36
2006,1970,Graduation,63684.0,61,5,0,0,Coupled,1464,23,1,0,2012-11-26,2012,42
2007,1964,Graduation,41638.0,68,8,0,0,Single,441,17,1,1,2013-02-13,2013,49
2008,1959,PhD,68805.0,73,2,0,0,Single,283,12,1,0,2013-09-17,2013,54
2009,1966,PhD,65814.0,90,5,0,0,Coupled,747,23,1,0,2014-03-02,2014,48
2010,1958,Graduation,71964.0,81,3,0,0,Single,1870,17,0,0,2013-05-20,2013,55
2011,1986,Graduation,39146.0,1,8,0,0,Single,165,11,1,0,2013-02-14,2013,27
2012,1977,Graduation,96876.0,79,2,0,1,Coupled,1941,24,0,3,2013-08-06,2013,36
2013,1981,Basic,34445.0,92,9,0,0,Coupled,839,27,0,0,2013-01-27,2013,32
2014,1958,Graduation,68281.0,31,5,0,1,Single,1655,25,0,0,2012-08-07,2012,54
2015,1975,2n Cycle,37284.0,46,6,0,0,Coupled,23,4,2,0,2013-03-29,2013,38
2016,1983,Graduation,36790.0,14,9,0,1,Coupled,66,6,0,0,2013-03-01,2013,30
2017,1967,Graduation,27943.0,89,8,0,0,Coupled,37,8,2,0,2013-04-15,2013,46
2018,1951,Graduation,22263.0,31,6,1,0,Single,21,6,2,0,2014-03-30,2014,63
2019,1972,Graduation,30261.0,75,8,0,0,Coupled,22,4,3,0,2012-09-25,2012,40
2020,1978,Graduation,28587.0,42,6,0,0,Coupled,78,9,1,0,2014-02-12,2014,36
2021,1982,Master,43815.0,53,6,0,0,Coupled,79,6,1,0,2013-04-05,2013,31
2022,1956,Graduation,48195.0,53,6,0,0,Coupled,265,17,2,0,2014-01-21,2014,58
2023,1952,Master,77027.0,23,4,0,0,Coupled,1175,19,1,0,2014-02-05,2014,62
2024,1965,PhD,71322.0,57,4,0,0,Coupled,1305,28,1,0,2013-02-16,2013,48
2025,1979,Master,32765.0,49,5,0,0,Coupled,46,8,1,0,2014-02-23,2014,35
2026,1965,Graduation,29672.0,6,6,0,0,Coupled,25,4,2,0,2013-03-12,2013,48
2027,1953,Graduation,23272.0,29,4,0,0,Single,46,5,0,0,2013-10-17,2013,60
2028,1949,Master,49912.0,5,8,0,1,Coupled,874,26,1,1,2012-09-07,2012,63
2029,1985,2n Cycle,7500.0,98,9,0,0,Coupled,100,10,1,0,2012-08-01,2012,27
2030,1947,PhD,68117.0,80,6,0,1,Single,930,25,1,1,2013-03-10,2013,66
2031,1955,Graduation,67225.0,4,5,0,0,Coupled,868,23,1,0,2013-11-26,2013,58
2032,1976,Graduation,17649.0,70,8,0,0,Coupled,45,9,1,0,2013-11-12,2013,37
2033,1975,Graduation,55914.0,32,7,0,0,Coupled,1260,29,1,0,2013-04-29,2013,38
2034,1984,Graduation,40059.0,82,8,0,0,Coupled,414,12,1,1,2013-09-28,2013,29
